origin_lat,origin_lng,dest_lat,dest_lng,origin_city,dest_city,distance_km,free_flow_time_seconds,traffic_time_seconds,multiplier,hour,day_of_week,is_weekend,is_peak_hour,traffic_model,cluster_type,timestamp
9.51,78.1,11.0175,76.9681,"Virudhunagar","Coimbatore",272.057,17954,18306,1.02,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.51,78.1,8.1833,77.4167,"Virudhunagar","Kanyakumari",201.1,12280,12307,1.002,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.51,78.1,12.5333,78.2167,"Virudhunagar","Krishnagiri",399.783,23714,23239,0.98,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,12.7409,77.8253,"Madurai","Hosur",374.929,24557,23975,0.976,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,12.1333,78.1667,"Madurai","Dharmapuri",324.398,19645,19020,0.968,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,11.2333,77.1333,"Madurai","Coimbatore",196.577,15356,15581,1.015,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,12.9691,79.1378,"Madurai","Vellore",438.985,29201,28075,0.961,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,8.7167,77.6833,"Madurai","Tirunelveli",165.595,11091,11039,0.995,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,12.8441,80.0592,"Madurai","Chengalpattu",451.718,27090,27257,1.006,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,11.0097,76.9448,"Madurai","Coimbatore",201.697,15293,15528,1.015,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,11.0175,76.9681,"Madurai","Coimbatore",202.193,15486,15834,1.022,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,8.1833,77.4167,"Madurai","Kanyakumari",246.707,14890,14829,0.996,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9667,77.8,12.5333,78.2167,"Madurai","Krishnagiri",341.426,21814,21498,0.986,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,12.7409,77.8253,"Madurai","Hosur",389.236,25143,24090,0.958,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,12.1333,78.1667,"Madurai","Dharmapuri",310.029,20024,19237,0.961,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,11.2333,77.1333,"Madurai","Coimbatore",222.391,16509,16311,0.988,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,12.9691,79.1378,"Madurai","Vellore",404.788,25979,25239,0.972,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,8.7167,77.6833,"Madurai","Tirunelveli",167.996,12027,11748,0.977,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,12.8441,80.0592,"Madurai","Chengalpattu",417.521,23868,24280,1.017,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,11.0097,76.9448,"Madurai","Coimbatore",227.511,16446,16269,0.989,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,11.0175,76.9681,"Madurai","Coimbatore",228.007,16639,16560,0.995,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,8.1833,77.4167,"Madurai","Kanyakumari",249.108,15826,15545,0.982,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9391,78.1568,12.5333,78.2167,"Madurai","Krishnagiri",355.733,22399,21612,0.965,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,12.7409,77.8253,"Madurai","Hosur",382.024,24074,23241,0.965,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,12.1333,78.1667,"Madurai","Dharmapuri",302.817,18955,18408,0.971,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,11.2333,77.1333,"Madurai","Coimbatore",215.179,15440,15462,1.001,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,12.9691,79.1378,"Madurai","Vellore",402.039,26226,25414,0.969,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,8.7167,77.6833,"Madurai","Tirunelveli",158.824,10883,10775,0.99,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,12.8441,80.0592,"Madurai","Chengalpattu",414.771,24115,24490,1.016,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,11.0097,76.9448,"Madurai","Coimbatore",220.299,15376,15408,1.002,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,11.0175,76.9681,"Madurai","Coimbatore",220.795,15570,15718,1.01,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,8.1833,77.4167,"Madurai","Kanyakumari",239.936,14683,14579,0.993,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
9.9195,78.1193,12.5333,78.2167,"Madurai","Krishnagiri",348.521,21330,20790,0.975,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,12.7409,77.8253,"Madurai","Hosur",358.471,24399,23981,0.983,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,12.1333,78.1667,"Madurai","Dharmapuri",279.264,19280,19126,0.992,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,11.2333,77.1333,"Madurai","Coimbatore",226.013,16378,16732,1.022,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,12.9691,79.1378,"Madurai","Vellore",377.15,24489,23793,0.972,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,8.7167,77.6833,"Madurai","Tirunelveli",189.253,13407,13241,0.988,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,12.8441,80.0592,"Madurai","Chengalpattu",389.883,22378,22805,1.019,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,11.0097,76.9448,"Madurai","Coimbatore",231.793,16311,16636,1.02,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,11.0175,76.9681,"Madurai","Coimbatore",231.629,16509,16967,1.028,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,8.1833,77.4167,"Madurai","Kanyakumari",270.365,17206,17017,0.989,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.05,78.3333,12.5333,78.2167,"Madurai","Krishnagiri",324.968,21655,21502,0.993,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,12.7409,77.8253,"Dindigul","Hosur",414.366,28427,28698,1.01,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,12.1333,78.1667,"Dindigul","Dharmapuri",335.159,23308,23930,1.027,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,11.2333,77.1333,"Dindigul","Coimbatore",188.546,16343,17313,1.059,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,12.9691,79.1378,"Dindigul","Vellore",500.356,32406,32763,1.011,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,8.7167,77.6833,"Dindigul","Tirunelveli",265.037,19892,20772,1.044,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,12.8441,80.0592,"Dindigul","Chengalpattu",487.785,31621,32581,1.03,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,11.0097,76.9448,"Dindigul","Coimbatore",171.757,15430,16479,1.068,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,11.0175,76.9681,"Dindigul","Coimbatore",172.253,15624,16764,1.073,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,8.1833,77.4167,"Dindigul","Kanyakumari",346.148,23691,24605,1.039,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
10.2333,77.4833,12.5333,78.2167,"Dindigul","Krishnagiri",380.863,25683,26278,1.023,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,12.7409,77.8253,"Chennai","Hosur",309.144,20988,19902,0.948,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,12.1333,78.1667,"Chennai","Dharmapuri",298.846,20117,18984,0.944,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,11.2333,77.1333,"Chennai","Coimbatore",476.381,30704,31195,1.016,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,12.9691,79.1378,"Chennai","Vellore",140.093,11553,10738,0.929,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,8.7167,77.6833,"Chennai","Tirunelveli",615.115,38135,38429,1.008,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,12.8441,80.0592,"Chennai","Chengalpattu",34.075,3973,3821,0.962,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,11.0097,76.9448,"Chennai","Coimbatore",501.676,32033,32248,1.007,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,11.0175,76.9681,"Chennai","Coimbatore",500.188,31840,32144,1.01,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,8.1833,77.4167,"Chennai","Kanyakumari",696.227,41935,42355,1.01,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
13.0418,80.2341,12.5333,78.2167,"Chennai","Krishnagiri",258.901,17821,16688,0.936,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,9.8236,77.9894,"Hosur","Madurai",388.083,23682,24529,1.036,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,9.584,77.9514,"Hosur","Virudhunagar",419.21,25276,26140,1.034,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,9.45,77.8167,"Hosur","Virudhunagar",445.46,27406,28075,1.024,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,9.51,78.1,"Hosur","Virudhunagar",432.795,26224,27055,1.032,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,9.9667,77.8,"Hosur","Madurai",373.69,24352,25369,1.042,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,9.9391,78.1568,"Hosur","Madurai",385.646,24628,25299,1.027,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,9.9195,78.1193,"Hosur","Madurai",380.023,23788,24429,1.027,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,10.05,78.3333,"Hosur","Madurai",358.14,24462,25310,1.035,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,10.2333,77.4833,"Hosur","Dindigul",410.933,28350,29140,1.028,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.7409,77.8253,13.0418,80.2341,"Hosur","Chennai",307.055,20665,20030,0.969,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,9.8236,77.9894,"Dharmapuri","Madurai",310.362,18626,19396,1.041,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,9.584,77.9514,"Dharmapuri","Virudhunagar",341.489,20220,20970,1.037,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,9.45,77.8167,"Dharmapuri","Virudhunagar",367.739,22350,23168,1.037,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,9.51,78.1,"Dharmapuri","Virudhunagar",355.073,21168,21888,1.034,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,9.9667,77.8,"Dharmapuri","Madurai",295.969,19296,20055,1.039,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,9.9391,78.1568,"Dharmapuri","Madurai",307.925,19572,20247,1.034,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,9.9195,78.1193,"Dharmapuri","Madurai",302.302,18732,19392,1.035,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,10.05,78.3333,"Dharmapuri","Madurai",280.418,19406,20092,1.035,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,10.2333,77.4833,"Dharmapuri","Dindigul",333.212,23294,24342,1.045,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.1333,78.1667,13.0418,80.2341,"Dharmapuri","Chennai",299.233,20010,19652,0.982,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,9.8236,77.9894,"Coimbatore","Madurai",215.868,15094,15265,1.011,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,9.584,77.9514,"Coimbatore","Virudhunagar",246.995,16687,16870,1.011,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,9.45,77.8167,"Coimbatore","Virudhunagar",273.245,18818,18977,1.008,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,9.51,78.1,"Coimbatore","Virudhunagar",260.58,17635,17763,1.007,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,9.9667,77.8,"Coimbatore","Madurai",196.555,15082,15331,1.017,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,9.9391,78.1568,"Coimbatore","Madurai",213.431,16039,16174,1.008,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,9.9195,78.1193,"Coimbatore","Madurai",207.808,15200,15291,1.006,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,10.05,78.3333,"Coimbatore","Madurai",227.845,16410,16698,1.018,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,10.2333,77.4833,"Coimbatore","Dindigul",186.301,16431,16503,1.004,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.2333,77.1333,13.0418,80.2341,"Coimbatore","Chennai",475.147,30418,29041,0.955,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,9.8236,77.9894,"Vellore","Madurai",447.568,28013,27888,0.996,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,9.584,77.9514,"Vellore","Virudhunagar",478.695,29606,29565,0.999,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,9.45,77.8167,"Vellore","Virudhunagar",504.945,31737,31715,0.999,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,9.51,78.1,"Vellore","Virudhunagar",456.847,29023,29360,1.012,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,9.9667,77.8,"Vellore","Madurai",433.175,28683,28621,0.998,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,9.9391,78.1568,"Vellore","Madurai",403.649,25575,26115,1.021,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,9.9195,78.1193,"Vellore","Madurai",401.901,26199,26255,1.002,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,10.05,78.3333,"Vellore","Madurai",377.992,24387,24971,1.024,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,10.2333,77.4833,"Vellore","Dindigul",498.187,32464,33064,1.018,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.9691,79.1378,13.0418,80.2341,"Vellore","Chennai",138.157,11282,10874,0.964,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,9.8236,77.9894,"Tirunelveli","Madurai",137.533,8991,8690,0.967,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,9.584,77.9514,"Tirunelveli","Virudhunagar",110.419,7321,6990,0.955,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,9.45,77.8167,"Tirunelveli","Virudhunagar",101.569,7159,6773,0.946,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,9.51,78.1,"Tirunelveli","Virudhunagar",120.867,8622,8340,0.967,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,9.9667,77.8,"Tirunelveli","Madurai",166.205,11233,11066,0.985,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,9.9391,78.1568,"Tirunelveli","Madurai",170.416,11286,11105,0.984,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,9.9195,78.1193,"Tirunelveli","Madurai",162.459,11144,10939,0.982,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,10.05,78.3333,"Tirunelveli","Madurai",192.526,12775,12654,0.991,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,10.2333,77.4833,"Tirunelveli","Dindigul",266.344,20025,20085,1.003,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.7167,77.6833,13.0418,80.2341,"Tirunelveli","Chennai",614.548,38201,37142,0.972,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,9.8236,77.9894,"Chengalpattu","Madurai",446.126,26287,26670,1.015,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,9.584,77.9514,"Chengalpattu","Virudhunagar",477.252,27880,28334,1.016,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,9.45,77.8167,"Chengalpattu","Virudhunagar",503.502,30011,30461,1.015,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,9.51,78.1,"Chengalpattu","Virudhunagar",472.195,27608,27949,1.012,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,9.9667,77.8,"Chengalpattu","Madurai",454.201,27554,27447,0.996,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,9.9391,78.1568,"Chengalpattu","Madurai",418.997,24161,24641,1.02,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,9.9195,78.1193,"Chengalpattu","Madurai",417.249,24784,24820,1.001,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,10.05,78.3333,"Chengalpattu","Madurai",393.34,22972,23492,1.023,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,10.2333,77.4833,"Chengalpattu","Dindigul",487.46,32001,32266,1.008,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.8441,80.0592,13.0418,80.2341,"Chengalpattu","Chennai",32.365,3755,3738,0.995,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,9.8236,77.9894,"Coimbatore","Madurai",221.747,15215,15063,0.99,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,9.584,77.9514,"Coimbatore","Virudhunagar",252.874,16809,16652,0.991,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,9.45,77.8167,"Coimbatore","Virudhunagar",279.124,18939,18771,0.991,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,9.51,78.1,"Coimbatore","Virudhunagar",266.459,17757,17547,0.988,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,9.9667,77.8,"Coimbatore","Madurai",202.434,15204,15113,0.994,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,9.9391,78.1568,"Coimbatore","Madurai",219.31,16161,15971,0.988,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,9.9195,78.1193,"Coimbatore","Madurai",213.687,15321,15083,0.984,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,10.05,78.3333,"Coimbatore","Madurai",233.724,16532,16493,0.998,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,10.2333,77.4833,"Coimbatore","Dindigul",170.251,15550,15354,0.987,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0097,76.9448,13.0418,80.2341,"Coimbatore","Chennai",501.119,31845,30375,0.954,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,9.8236,77.9894,"Coimbatore","Madurai",222.805,15420,15381,0.997,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,9.584,77.9514,"Coimbatore","Virudhunagar",253.932,17013,16987,0.998,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,9.45,77.8167,"Coimbatore","Virudhunagar",280.182,19144,19097,0.998,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,9.51,78.1,"Coimbatore","Virudhunagar",267.517,17962,17861,0.994,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,9.9667,77.8,"Coimbatore","Madurai",203.492,15409,15440,1.002,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,9.9391,78.1568,"Coimbatore","Madurai",220.368,16365,16285,0.995,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,9.9195,78.1193,"Coimbatore","Madurai",214.745,15526,15407,0.992,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,10.05,78.3333,"Coimbatore","Madurai",234.782,16737,16797,1.004,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,10.2333,77.4833,"Coimbatore","Dindigul",171.308,15755,15634,0.992,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
11.0175,76.9681,13.0418,80.2341,"Coimbatore","Chennai",498.449,31838,30315,0.952,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,9.8236,77.9894,"Kanyakumari","Madurai",217.18,12496,12149,0.972,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,9.584,77.9514,"Kanyakumari","Virudhunagar",190.065,10826,10474,0.967,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,9.45,77.8167,"Kanyakumari","Virudhunagar",181.216,10664,10274,0.963,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,9.51,78.1,"Kanyakumari","Virudhunagar",200.513,12127,11921,0.983,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,9.9667,77.8,"Kanyakumari","Madurai",245.852,14738,14438,0.98,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,9.9391,78.1568,"Kanyakumari","Madurai",250.063,14792,14506,0.981,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,9.9195,78.1193,"Kanyakumari","Madurai",242.106,14649,14259,0.973,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,10.05,78.3333,"Kanyakumari","Madurai",272.173,16280,16021,0.984,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,10.2333,77.4833,"Kanyakumari","Dindigul",345.99,23530,23282,0.989,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
8.1833,77.4167,13.0418,80.2341,"Kanyakumari","Chennai",694.194,41706,40689,0.976,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.5333,78.2167,9.8236,77.9894,"Krishnagiri","Madurai",356.158,21047,22085,1.049,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.5333,78.2167,9.584,77.9514,"Krishnagiri","Virudhunagar",387.285,22640,23651,1.045,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.5333,78.2167,9.45,77.8167,"Krishnagiri","Virudhunagar",413.535,24771,25695,1.037,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.5333,78.2167,9.51,78.1,"Krishnagiri","Virudhunagar",400.87,23589,24545,1.041,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.5333,78.2167,9.9667,77.8,"Krishnagiri","Madurai",341.765,21717,22708,1.046,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.5333,78.2167,9.9391,78.1568,"Krishnagiri","Madurai",353.721,21993,22839,1.038,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.5333,78.2167,9.9195,78.1193,"Krishnagiri","Madurai",348.098,21153,21988,1.039,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
12.5333,78.2167,10.05,78.3333,"Krishnagiri","Madurai",326.215,21827,22887,1.049,17,0,1,1,best_guess,"Madurai Urban",2026-03-01T11:30:00.230Z
