origin_lat,origin_lng,dest_lat,dest_lng,hour,day_of_week,is_weekend,is_peak_hour,traffic_model,distance_km,free_flow_time,traffic_time,multiplier,timestamp
12.1333,78.1667,9.2881,79.3174,6,0,1,0,optimistic,436.938,29013,24461,0.843,2026-03-01T00:30:00.284Z
12.7409,77.8253,12.1333,78.1667,6,0,1,0,optimistic,98.021,6275,4990,0.795,2026-03-01T00:30:00.284Z
11.2189,78.1673,11.7833,77.8,6,0,1,0,optimistic,93.239,7903,6941,0.878,2026-03-01T00:30:00.284Z
11.6667,78.1167,11.2721,77.5847,6,0,1,0,optimistic,84.934,5422,4464,0.823,2026-03-01T00:30:00.284Z
11.6667,78.1167,11.2189,78.1673,6,0,1,0,optimistic,54.569,3857,3045,0.789,2026-03-01T00:30:00.284Z
8.7167,77.6833,11.7833,77.8,6,0,1,0,optimistic,400.117,25916,21449,0.828,2026-03-01T00:30:00.284Z
11.7833,77.8,12.9165,79.1325,6,0,1,0,optimistic,229.570,14309,11446,0.800,2026-03-01T00:30:00.284Z
11.7833,77.8,9.2881,79.3174,6,0,1,0,optimistic,425.972,27987,23992,0.857,2026-03-01T00:30:00.284Z
12.9167,78.8667,11.6667,78.1167,6,0,1,0,optimistic,202.974,12327,10023,0.813,2026-03-01T00:30:00.284Z
12.9167,78.8667,8.7167,77.6833,6,0,1,0,optimistic,555.350,34510,28449,0.824,2026-03-01T00:30:00.284Z
12.1333,78.1667,11.6667,78.1167,6,0,1,0,optimistic,68.053,4965,3854,0.776,2026-03-01T00:30:00.284Z
11.2189,78.1673,8.7167,77.6833,6,0,1,0,optimistic,322.268,19491,16256,0.834,2026-03-01T00:30:00.284Z
12.9167,78.8667,11.7833,77.8,6,0,1,0,optimistic,203.746,12987,10732,0.826,2026-03-01T00:30:00.284Z
12.9167,78.8667,11.2721,77.5847,6,0,1,0,optimistic,285.341,17172,13952,0.812,2026-03-01T00:30:00.284Z
12.7409,77.8253,12.9165,79.1325,6,0,1,0,optimistic,173.022,10334,7994,0.774,2026-03-01T00:30:00.284Z
11.2721,77.5847,12.9165,79.1325,6,0,1,0,optimistic,310.460,18371,14523,0.791,2026-03-01T00:30:00.284Z
12.1333,78.1667,12.9167,78.8667,6,0,1,0,optimistic,139.335,8212,6617,0.806,2026-03-01T00:30:00.284Z
11.6667,78.1167,12.9167,78.8667,6,0,1,0,optimistic,202.940,12091,9632,0.797,2026-03-01T00:30:00.284Z
11.2189,78.1673,9.2881,79.3174,6,0,1,0,optimistic,317.178,20848,17920,0.860,2026-03-01T00:30:00.284Z
11.7833,77.8,12.9167,78.8667,6,0,1,0,optimistic,203.705,12842,10438,0.813,2026-03-01T00:30:00.284Z
11.2721,77.5847,11.7833,77.8,6,0,1,0,optimistic,67.644,5055,4269,0.845,2026-03-01T00:30:00.284Z
12.9165,79.1325,11.7833,77.8,6,0,1,0,optimistic,231.180,14485,11748,0.811,2026-03-01T00:30:00.284Z
12.9167,78.8667,11.2189,78.1673,6,0,1,0,optimistic,227.206,15823,12982,0.820,2026-03-01T00:30:00.284Z
12.9167,78.8667,12.7409,77.8253,6,0,1,0,optimistic,148.428,9123,7373,0.808,2026-03-01T00:30:00.284Z
12.1333,78.1667,11.2189,78.1673,6,0,1,0,optimistic,120.055,8245,6361,0.771,2026-03-01T00:30:00.284Z
11.2721,77.5847,11.6667,78.1167,6,0,1,0,optimistic,84.109,5371,4258,0.793,2026-03-01T00:30:00.284Z
8.7167,77.6833,12.1333,78.1667,6,0,1,0,optimistic,448.845,27216,22040,0.810,2026-03-01T00:30:00.284Z
9.2881,79.3174,11.6667,78.1167,6,0,1,0,optimistic,371.973,24929,20878,0.837,2026-03-01T00:30:00.284Z
9.2881,79.3174,8.7167,77.6833,6,0,1,0,optimistic,237.626,17596,15113,0.859,2026-03-01T00:30:00.284Z
9.2881,79.3174,12.7409,77.8253,6,0,1,0,optimistic,516.775,34361,28610,0.833,2026-03-01T00:30:00.284Z
12.9165,79.1325,8.7167,77.6833,6,0,1,0,optimistic,562.695,35181,28962,0.823,2026-03-01T00:30:00.284Z
12.9165,79.1325,11.6667,78.1167,6,0,1,0,optimistic,230.408,13825,11051,0.799,2026-03-01T00:30:00.284Z
11.5033,77.2433,10.96,76.94,8,0,1,1,optimistic,77.320,7533,6073,0.806,2026-03-01T02:30:00.479Z
11.3003,76.9407,11.75,79.7667,8,0,1,1,optimistic,362.764,23607,19346,0.820,2026-03-01T02:30:00.479Z
11.3003,76.9407,10.96,76.94,8,0,1,1,optimistic,43.308,5018,3745,0.746,2026-03-01T02:30:00.479Z
11.3003,76.9407,13.1433,79.91,8,0,1,1,optimistic,493.875,32334,26382,0.816,2026-03-01T02:30:00.479Z
9.45,77.8167,11.75,79.7667,8,0,1,1,optimistic,402.038,24385,20424,0.838,2026-03-01T02:30:00.479Z
11.6833,79.2833,11.3003,76.9407,8,0,1,1,optimistic,300.532,18656,15545,0.833,2026-03-01T02:30:00.479Z
11.3003,76.9407,8.95,77.3,8,0,1,1,optimistic,376.772,27774,23701,0.853,2026-03-01T02:30:00.479Z
11.3003,76.9407,11.5033,77.2433,8,0,1,1,optimistic,46.660,3744,3264,0.872,2026-03-01T02:30:00.479Z
11.5033,77.2433,8.95,77.3,8,0,1,1,optimistic,394.458,27850,24309,0.873,2026-03-01T02:30:00.479Z
11.3003,76.9407,9.45,77.8167,8,0,1,1,optimistic,292.423,20519,17186,0.838,2026-03-01T02:30:00.479Z
8.95,77.3,10.96,76.94,8,0,1,1,optimistic,382.024,26385,22074,0.837,2026-03-01T02:30:00.479Z
8.95,77.3,11.6833,79.2833,8,0,1,1,optimistic,436.567,27470,22656,0.825,2026-03-01T02:30:00.479Z
9.45,77.8167,10.96,76.94,8,0,1,1,optimistic,282.920,18710,15777,0.843,2026-03-01T02:30:00.479Z
9.45,77.8167,12.5333,78.2167,8,0,1,1,optimistic,413.252,24934,20431,0.819,2026-03-01T02:30:00.479Z
9.45,77.8167,11.5033,77.2433,8,0,1,1,optimistic,307.993,20586,17657,0.858,2026-03-01T02:30:00.479Z
8.95,77.3,11.3003,76.9407,8,0,1,1,optimistic,398.212,28422,23822,0.838,2026-03-01T02:30:00.479Z
11.3003,76.9407,12.5333,78.2167,8,0,1,1,optimistic,273.931,17731,14386,0.811,2026-03-01T02:30:00.479Z
11.6833,79.2833,11.5033,77.2433,8,0,1,1,optimistic,255.912,15409,12869,0.835,2026-03-01T02:30:00.479Z
9.45,77.8167,11.6833,79.2833,8,0,1,1,optimistic,337.463,19795,16236,0.820,2026-03-01T02:30:00.479Z
8.95,77.3,10.2333,77.4833,8,0,1,1,optimistic,233.715,21766,19622,0.901,2026-03-01T02:30:00.479Z
11.6833,79.2833,11.75,79.7667,8,0,1,1,optimistic,62.953,5417,4700,0.868,2026-03-01T02:30:00.479Z
11.5033,77.2433,11.6833,79.2833,8,0,1,1,optimistic,257.738,15592,12613,0.809,2026-03-01T02:30:00.479Z
11.5033,77.2433,10.2333,77.4833,8,0,1,1,optimistic,212.956,18665,17355,0.930,2026-03-01T02:30:00.479Z
11.3003,76.9407,11.6833,79.2833,8,0,1,1,optimistic,300.812,18556,14918,0.804,2026-03-01T02:30:00.479Z
11.6833,79.2833,13.1433,79.91,8,0,1,1,optimistic,203.928,14256,11790,0.827,2026-03-01T02:30:00.479Z
8.95,77.3,12.5333,78.2167,8,0,1,1,optimistic,512.356,32609,26874,0.824,2026-03-01T02:30:00.479Z
8.95,77.3,9.45,77.8167,8,0,1,1,optimistic,93.019,9381,8590,0.916,2026-03-01T02:30:00.479Z
11.5033,77.2433,12.5333,78.2167,8,0,1,1,optimistic,194.713,14622,12496,0.855,2026-03-01T02:30:00.479Z
8.95,77.3,11.75,79.7667,8,0,1,1,optimistic,501.142,32060,26795,0.836,2026-03-01T02:30:00.479Z
11.6833,79.2833,8.95,77.3,8,0,1,1,optimistic,421.664,26877,22796,0.848,2026-03-01T02:30:00.479Z
9.45,77.8167,10.2333,77.4833,8,0,1,1,optimistic,185.003,15345,13875,0.904,2026-03-01T02:30:00.479Z
9.45,77.8167,8.95,77.3,8,0,1,1,optimistic,93.474,9521,8755,0.920,2026-03-01T02:30:00.479Z
11.5033,77.2433,11.3003,76.9407,8,0,1,1,optimistic,46.529,4032,3616,0.897,2026-03-01T02:30:00.479Z
11.6833,79.2833,12.5333,78.2167,8,0,1,1,optimistic,191.043,12578,10849,0.863,2026-03-01T02:30:00.479Z
11.5033,77.2433,9.45,77.8167,8,0,1,1,optimistic,310.109,20595,17824,0.865,2026-03-01T02:30:00.479Z
11.3003,76.9407,10.2333,77.4833,8,0,1,1,optimistic,205.480,18132,16362,0.902,2026-03-01T02:30:00.479Z
11.5033,77.2433,13.1433,79.91,8,0,1,1,optimistic,414.657,29225,24804,0.849,2026-03-01T02:30:00.479Z
11.5033,77.2433,11.75,79.7667,8,0,1,1,optimistic,317.462,20444,17163,0.840,2026-03-01T02:30:00.479Z
11.6833,79.2833,9.45,77.8167,8,0,1,1,optimistic,337.315,19622,16305,0.831,2026-03-01T02:30:00.479Z
8.95,77.3,11.5033,77.2433,8,0,1,1,optimistic,407.097,28261,24025,0.850,2026-03-01T02:30:00.479Z
9.45,77.8167,11.3003,76.9407,8,0,1,1,optimistic,299.108,20747,17550,0.846,2026-03-01T02:30:00.479Z
8.95,77.3,13.1433,79.91,8,0,1,1,optimistic,639.419,41319,34485,0.835,2026-03-01T02:30:00.479Z
9.45,77.8167,13.1433,79.91,8,0,1,1,optimistic,540.315,33644,27683,0.823,2026-03-01T02:30:00.479Z
11.6833,79.2833,10.2333,77.4833,8,0,1,1,optimistic,321.272,21612,18943,0.877,2026-03-01T02:30:00.479Z
11.6833,79.2833,10.96,76.94,8,0,1,1,optimistic,308.870,18679,15363,0.822,2026-03-01T02:30:00.479Z
10.2333,77.4833,9.45,77.8167,8,0,1,1,optimistic,184.576,15310,13454,0.879,2026-03-01T02:30:00.479Z
10.96,76.94,13.1433,79.91,8,0,1,1,optimistic,502.617,32535,26173,0.804,2026-03-01T02:30:00.479Z
12.5333,78.2167,11.75,79.7667,8,0,1,1,optimistic,231.564,15246,13285,0.871,2026-03-01T02:30:00.479Z
11.75,79.7667,10.96,76.94,8,0,1,1,optimistic,368.555,23532,19704,0.837,2026-03-01T02:30:00.479Z
11.75,79.7667,10.2333,77.4833,8,0,1,1,optimistic,385.533,26165,22966,0.878,2026-03-01T02:30:00.479Z
12.5333,78.2167,11.3003,76.9407,8,0,1,1,optimistic,274.571,17973,14876,0.828,2026-03-01T02:30:00.479Z
11.75,79.7667,8.95,77.3,8,0,1,1,optimistic,485.925,31430,26776,0.852,2026-03-01T02:30:00.479Z
13.1433,79.91,11.6833,79.2833,8,0,1,1,optimistic,202.504,14352,11715,0.816,2026-03-01T02:30:00.479Z
11.75,79.7667,11.6833,79.2833,8,0,1,1,optimistic,61.027,5415,4615,0.852,2026-03-01T02:30:00.479Z
10.96,76.94,11.5033,77.2433,8,0,1,1,optimistic,75.528,7151,5576,0.780,2026-03-01T02:30:00.479Z
12.5333,78.2167,11.6833,79.2833,8,0,1,1,optimistic,189.718,12337,10445,0.847,2026-03-01T02:30:00.479Z
10.96,76.94,11.75,79.7667,8,0,1,1,optimistic,371.506,23808,19157,0.805,2026-03-01T02:30:00.479Z
10.2333,77.4833,11.3003,76.9407,8,0,1,1,optimistic,205.504,18186,16348,0.899,2026-03-01T02:30:00.479Z
10.96,76.94,12.5333,78.2167,8,0,1,1,optimistic,282.673,17931,14197,0.792,2026-03-01T02:30:00.479Z
12.5333,78.2167,13.1433,79.91,8,0,1,1,optimistic,234.762,15507,12250,0.790,2026-03-01T02:30:00.479Z
13.1433,79.91,11.5033,77.2433,8,0,1,1,optimistic,413.210,29176,24947,0.855,2026-03-01T02:30:00.479Z
12.5333,78.2167,11.5033,77.2433,8,0,1,1,optimistic,193.174,14416,12765,0.885,2026-03-01T02:30:00.479Z
10.9167,76.9667,12.8441,80.0592,9,0,1,1,best_guess,474.977,28497,27906,0.979,2026-03-01T03:30:00.671Z
11.1333,79.0833,12.9167,78.8667,9,0,1,1,best_guess,273.928,19335,18810,0.973,2026-03-01T03:30:00.671Z
11.2189,78.1673,11.1167,77.1833,9,0,1,1,best_guess,128.843,9053,8690,0.960,2026-03-01T03:30:00.671Z
11.2189,78.1673,12.8441,80.0592,9,0,1,1,best_guess,349.108,20697,19738,0.954,2026-03-01T03:30:00.671Z
12.8441,80.0592,12.9167,78.8667,9,0,1,1,best_guess,159.885,11358,10687,0.941,2026-03-01T03:30:00.671Z
11.2189,78.1673,11.1333,79.0833,9,0,1,1,best_guess,139.081,9440,9172,0.972,2026-03-01T03:30:00.671Z
9.8236,77.9894,11.1333,79.0833,9,0,1,1,best_guess,226.887,13492,12761,0.946,2026-03-01T03:30:00.671Z
11.1009,79.658,10.9167,76.9667,9,0,1,1,best_guess,345.815,23879,23436,0.981,2026-03-01T03:30:00.671Z
9.8236,77.9894,10.9167,76.9667,9,0,1,1,best_guess,218.958,14135,13445,0.951,2026-03-01T03:30:00.671Z
11.1333,79.0833,11.2189,78.1673,9,0,1,1,best_guess,139.071,9618,9239,0.961,2026-03-01T03:30:00.671Z
10.9167,76.9667,11.1333,79.0833,9,0,1,1,best_guess,281.324,18774,18457,0.983,2026-03-01T03:30:00.671Z
12.9167,78.8667,12.8441,80.0592,9,0,1,1,best_guess,159.199,11484,10277,0.895,2026-03-01T03:30:00.671Z
11.1167,77.1833,12.8441,80.0592,9,0,1,1,best_guess,438.520,25444,24489,0.962,2026-03-01T03:30:00.671Z
11.2189,78.1673,10.9167,76.9667,9,0,1,1,best_guess,164.498,12022,11628,0.967,2026-03-01T03:30:00.671Z
11.1009,79.658,11.1167,77.1833,9,0,1,1,best_guess,357.214,21690,21124,0.974,2026-03-01T03:30:00.671Z
11.1167,77.1833,11.1333,79.0833,9,0,1,1,best_guess,267.160,17016,16601,0.976,2026-03-01T03:30:00.671Z
11.1085,77.3411,9.8236,77.9894,9,0,1,1,best_guess,182.796,12692,12156,0.958,2026-03-01T03:30:00.671Z
10.9167,76.9667,11.1085,77.3411,9,0,1,1,best_guess,63.535,5364,5053,0.942,2026-03-01T03:30:00.671Z
12.9167,78.8667,10.9167,76.9667,9,0,1,1,best_guess,373.438,22883,22474,0.982,2026-03-01T03:30:00.671Z
9.8236,77.9894,12.9167,78.8667,9,0,1,1,best_guess,445.106,26058,24582,0.943,2026-03-01T03:30:00.671Z
11.1009,79.658,12.8441,80.0592,9,0,1,1,best_guess,238.174,15418,15449,1.002,2026-03-01T03:30:00.671Z
9.8236,77.9894,11.1085,77.3411,9,0,1,1,best_guess,189.270,12834,12211,0.951,2026-03-01T03:30:00.671Z
11.1009,79.658,9.8236,77.9894,9,0,1,1,best_guess,288.571,17631,17105,0.970,2026-03-01T03:30:00.671Z
11.1167,77.1833,10.9167,76.9667,9,0,1,1,best_guess,39.859,3398,3180,0.936,2026-03-01T03:30:00.671Z
11.1333,79.0833,10.9167,76.9667,9,0,1,1,best_guess,279.967,18888,18641,0.987,2026-03-01T03:30:00.671Z
11.1085,77.3411,11.1167,77.1833,9,0,1,1,best_guess,27.377,2352,2153,0.915,2026-03-01T03:30:00.671Z
11.1085,77.3411,12.901,80.2279,9,0,1,1,best_guess,447.342,28384,27669,0.975,2026-03-01T03:30:00.671Z
10.9167,76.9667,9.8236,77.9894,9,0,1,1,best_guess,212.535,14087,13337,0.947,2026-03-01T03:30:00.671Z
11.1009,79.658,11.1333,79.0833,9,0,1,1,best_guess,87.744,6923,6679,0.965,2026-03-01T03:30:00.671Z
11.1085,77.3411,12.8441,80.0592,9,0,1,1,best_guess,421.141,25579,24922,0.974,2026-03-01T03:30:00.671Z
9.8236,77.9894,12.901,80.2279,9,0,1,1,best_guess,470.585,28832,28059,0.973,2026-03-01T03:30:00.671Z
10.9167,76.9667,11.2189,78.1673,9,0,1,1,best_guess,164.921,11975,11521,0.962,2026-03-01T03:30:00.671Z
12.9167,78.8667,9.8236,77.9894,9,0,1,1,best_guess,417.513,26205,25086,0.957,2026-03-01T03:30:00.671Z
9.8236,77.9894,12.8441,80.0592,9,0,1,1,best_guess,444.384,26027,25289,0.972,2026-03-01T03:30:00.671Z
11.1167,77.1833,12.9167,78.8667,9,0,1,1,best_guess,336.509,19474,18500,0.950,2026-03-01T03:30:00.671Z
12.901,80.2279,11.1009,79.658,9,0,1,1,best_guess,241.726,17461,17573,1.006,2026-03-01T03:30:00.671Z
12.901,80.2279,11.1167,77.1833,9,0,1,1,best_guess,466.091,28426,27964,0.984,2026-03-01T03:30:00.671Z
12.8441,80.0592,11.1333,79.0833,9,0,1,1,best_guess,263.053,15996,16052,1.004,2026-03-01T03:30:00.671Z
12.901,80.2279,11.2189,78.1673,9,0,1,1,best_guess,376.199,23480,23042,0.981,2026-03-01T03:30:00.671Z
11.1009,79.658,12.9167,78.8667,9,0,1,1,best_guess,303.009,20976,20710,0.987,2026-03-01T03:30:00.671Z
9.8236,77.9894,11.1009,79.658,9,0,1,1,best_guess,289.249,17846,17284,0.969,2026-03-01T03:30:00.671Z
11.1009,79.658,11.2189,78.1673,9,0,1,1,best_guess,219.017,15159,14638,0.966,2026-03-01T03:30:00.671Z
10.9167,76.9667,11.1167,77.1833,9,0,1,1,best_guess,36.741,3281,3155,0.962,2026-03-01T03:30:00.671Z
12.9167,78.8667,11.1009,79.658,9,0,1,1,best_guess,312.368,21227,21193,0.998,2026-03-01T03:30:00.671Z
12.9167,78.8667,11.1085,77.3411,9,0,1,1,best_guess,319.606,19926,19671,0.987,2026-03-01T03:30:00.671Z
11.1333,79.0833,11.1009,79.658,9,0,1,1,best_guess,87.704,7048,6857,0.973,2026-03-01T03:30:00.671Z
10.9167,76.9667,11.1009,79.658,9,0,1,1,best_guess,379.403,23999,23161,0.965,2026-03-01T03:30:00.671Z
11.1085,77.3411,11.1009,79.658,9,0,1,1,best_guess,303.211,21137,20747,0.982,2026-03-01T03:30:00.671Z
11.1167,77.1833,12.901,80.2279,9,0,1,1,best_guess,464.720,28249,27207,0.963,2026-03-01T03:30:00.671Z
9.8236,77.9894,11.2189,78.1673,9,0,1,1,best_guess,192.605,11420,10556,0.924,2026-03-01T03:30:00.671Z
11.1009,79.658,11.1085,77.3411,9,0,1,1,best_guess,300.205,20899,20589,0.985,2026-03-01T03:30:00.671Z
12.8441,80.0592,10.9167,76.9667,9,0,1,1,best_guess,476.462,29013,28818,0.993,2026-03-01T03:30:00.671Z
11.1333,79.0833,12.901,80.2279,9,0,1,1,best_guess,287.590,18461,17999,0.975,2026-03-01T03:30:00.671Z
10.9167,76.9667,12.901,80.2279,9,0,1,1,best_guess,501.177,31302,30720,0.981,2026-03-01T03:30:00.671Z
11.1167,77.1833,9.8236,77.9894,9,0,1,1,best_guess,201.377,13987,13459,0.962,2026-03-01T03:30:00.671Z
11.1167,77.1833,11.2189,78.1673,9,0,1,1,best_guess,128.464,8922,8488,0.951,2026-03-01T03:30:00.671Z
12.8441,80.0592,12.901,80.2279,9,0,1,1,best_guess,26.209,3443,2878,0.836,2026-03-01T03:30:00.671Z
12.901,80.2279,11.1333,79.0833,9,0,1,1,best_guess,288.338,18377,18182,0.989,2026-03-01T03:30:00.671Z
11.1085,77.3411,11.2189,78.1673,9,0,1,1,best_guess,122.391,9006,8479,0.941,2026-03-01T03:30:00.671Z
12.901,80.2279,12.8441,80.0592,9,0,1,1,best_guess,28.222,3510,3048,0.868,2026-03-01T03:30:00.671Z
12.901,80.2279,12.9167,78.8667,9,0,1,1,best_guess,171.833,13685,12781,0.934,2026-03-01T03:30:00.671Z
9.8236,77.9894,11.1167,77.1833,9,0,1,1,best_guess,206.777,14071,13367,0.950,2026-03-01T03:30:00.671Z
10.9602,79.3845,11.4,79.7,9,0,1,1,optimistic,71.290,4734,4169,0.881,2026-03-01T03:47:25.109Z
10.8833,79.6167,11.75,79.7667,9,0,1,1,optimistic,116.623,8258,7243,0.877,2026-03-01T03:47:25.109Z
11.75,79.7667,10.8833,79.6167,9,0,1,1,optimistic,116.396,8336,7450,0.894,2026-03-01T03:47:25.109Z
11.75,79.7667,10.9602,79.3845,9,0,1,1,optimistic,109.779,7092,6184,0.872,2026-03-01T03:47:25.109Z
11.2167,79.35,11.7667,79.55,9,0,1,1,optimistic,78.480,5669,5027,0.887,2026-03-01T03:47:25.109Z
10.75,78.8,11.7667,79.55,9,0,1,1,optimistic,172.452,10768,8976,0.834,2026-03-01T03:47:25.109Z
11.7667,79.55,11.4,79.7,9,0,1,1,optimistic,65.880,4871,4430,0.909,2026-03-01T03:47:25.109Z
10.75,78.8,10.38,79.85,9,0,1,1,optimistic,148.184,11603,10667,0.919,2026-03-01T03:47:25.109Z
10.38,79.85,10.805,78.6853,9,0,1,1,optimistic,163.968,12944,11702,0.904,2026-03-01T03:47:25.109Z
12.1333,78.1667,10.5333,79.65,9,0,1,1,best_guess,324.632,24262,24158,0.996,2026-03-01T03:50:00.102Z
10.3667,77.9667,12.1333,78.1667,9,0,1,1,best_guess,238.103,14539,13985,0.962,2026-03-01T03:50:00.102Z
10.3667,77.9667,10.5333,79.65,9,0,1,1,best_guess,226.034,15587,14936,0.958,2026-03-01T03:50:00.102Z
10.05,78.3333,12.1333,78.1667,9,0,1,1,best_guess,279.264,19280,18847,0.978,2026-03-01T03:50:00.102Z
11.6833,79.2833,11.6667,78.1167,9,0,1,1,best_guess,146.131,8526,8015,0.940,2026-03-01T03:50:00.102Z
11.6833,79.2833,10.3667,77.9667,9,0,1,1,best_guess,223.874,12768,12217,0.957,2026-03-01T03:50:00.102Z
10.805,78.6853,12.1333,78.1667,9,0,1,1,best_guess,204.401,14536,14227,0.979,2026-03-01T03:50:00.102Z
12.1333,78.1667,10.05,78.3333,9,0,1,1,best_guess,280.418,19406,19184,0.989,2026-03-01T03:50:00.102Z
10.3667,77.9667,11.6833,79.2833,9,0,1,1,best_guess,223.972,12822,11905,0.928,2026-03-01T03:50:00.102Z
11.5947,78.5975,10.75,78.8,9,0,1,1,pessimistic,129.063,9536,12130,1.272,2026-03-01T03:50:00.305Z
11.2189,78.1673,11.9667,79.2,9,0,1,1,pessimistic,189.787,11985,14921,1.245,2026-03-01T03:50:00.305Z
10.3667,77.9667,11.5947,78.5975,9,0,1,1,pessimistic,202.383,12892,15375,1.193,2026-03-01T03:50:00.305Z
10.7828,79.1318,11.2333,78.8833,9,0,1,1,pessimistic,73.835,6054,6812,1.125,2026-03-01T03:50:00.305Z
10.75,78.8,11.2167,79.35,9,0,1,1,pessimistic,111.089,7219,7903,1.095,2026-03-01T03:50:00.305Z
12.3,78.8,10.75,78.8,9,0,1,1,pessimistic,229.210,14696,18973,1.291,2026-03-01T03:50:00.305Z
11.9667,79.2,12.3,78.8,9,0,1,1,pessimistic,68.253,4484,5817,1.297,2026-03-01T03:50:00.305Z
11.2189,78.1673,11.2333,78.8833,9,0,1,1,pessimistic,94.711,7629,8668,1.136,2026-03-01T03:50:00.305Z
10.75,78.8,11.5947,78.5975,9,0,1,1,pessimistic,127.967,9560,11107,1.162,2026-03-01T03:50:00.305Z
8.718,77.747,8.49,78.12,9,0,1,1,optimistic,55.373,4419,4118,0.932,2026-03-01T04:00:00.239Z
9.1667,77.8667,8.718,77.747,9,0,1,1,optimistic,62.179,4036,3496,0.866,2026-03-01T04:00:00.239Z
8.718,77.747,8.1833,77.4167,9,0,1,1,optimistic,80.391,5458,4530,0.830,2026-03-01T04:00:00.239Z
9.1667,77.5333,8.49,78.12,9,0,1,1,optimistic,116.318,8577,7940,0.926,2026-03-01T04:00:00.239Z
8.0883,77.5385,8.753,78.17,9,0,1,1,optimistic,133.259,7945,6738,0.848,2026-03-01T04:00:00.239Z
8.753,78.17,8.7167,77.6833,9,0,1,1,optimistic,60.887,4940,4224,0.855,2026-03-01T04:00:00.239Z
9.1667,77.5333,8.718,77.747,9,0,1,1,optimistic,60.816,4691,4153,0.885,2026-03-01T04:00:00.239Z
8.49,78.12,8.95,77.3,9,0,1,1,optimistic,120.559,9862,8665,0.879,2026-03-01T04:00:00.239Z
8.95,77.3,8.718,77.747,9,0,1,1,optimistic,59.809,5342,4523,0.847,2026-03-01T04:00:00.239Z
10.96,76.94,10.9601,78.0766,9,0,1,1,best_guess,134.004,9736,9455,0.971,2026-03-01T04:00:00.437Z
10.96,76.94,11.2721,77.5847,9,0,1,1,best_guess,88.136,6363,5781,0.909,2026-03-01T04:00:00.437Z
10.9601,78.0766,11.7833,78.2167,9,0,1,1,best_guess,122.995,9827,9830,1.000,2026-03-01T04:00:00.437Z
11.2189,78.1673,10.45,77.5167,9,0,1,1,best_guess,152.117,9223,8894,0.964,2026-03-01T04:00:00.437Z
10.3667,77.9667,10.45,77.5167,9,0,1,1,best_guess,58.920,4031,4067,1.009,2026-03-01T04:00:00.437Z
10.45,77.5167,10.96,76.94,9,0,1,1,best_guess,102.807,7847,7540,0.961,2026-03-01T04:00:00.437Z
10.7333,77.5167,10.96,76.94,9,0,1,1,best_guess,85.805,6989,6736,0.964,2026-03-01T04:00:00.437Z
11.7833,78.2167,10.45,77.5167,9,0,1,1,best_guess,229.548,15641,15233,0.974,2026-03-01T04:00:00.437Z
10.9601,78.0766,12.1333,78.1667,9,0,1,1,best_guess,163.621,10770,10375,0.963,2026-03-01T04:00:00.437Z
12.6833,79.9833,12.9667,79.95,9,0,1,1,pessimistic,39.145,3519,4281,1.217,2026-03-01T04:10:00.413Z
12.5,79.6167,12.7094,80.0016,9,0,1,1,pessimistic,68.222,5392,6847,1.270,2026-03-01T04:10:00.413Z
12.9667,79.95,13.0067,80.2206,9,0,1,1,pessimistic,38.138,4461,5374,1.205,2026-03-01T04:10:00.413Z
12.6833,79.9833,13.0418,80.2341,9,0,1,1,pessimistic,52.624,5806,8218,1.415,2026-03-01T04:10:00.413Z
12.6833,79.9833,12.5,79.6167,9,0,1,1,pessimistic,60.976,4279,5412,1.265,2026-03-01T04:10:00.413Z
13.1433,79.91,12.9667,79.95,9,0,1,1,pessimistic,21.860,2740,3121,1.139,2026-03-01T04:10:00.413Z
13.1433,79.91,12.802,80.021,9,0,1,1,pessimistic,47.503,4954,6128,1.237,2026-03-01T04:10:00.413Z
12.825,80.2167,12.7094,80.0016,9,0,1,1,pessimistic,42.927,3910,4912,1.256,2026-03-01T04:10:00.413Z
13.1433,79.91,12.7094,80.0016,9,0,1,1,pessimistic,59.979,6229,7686,1.234,2026-03-01T04:10:00.413Z
9.1667,77.8667,10.3667,77.9667,9,0,1,1,optimistic,153.190,9634,8059,0.837,2026-03-01T04:10:00.581Z
10.4333,79.3167,10.05,78.3333,9,0,1,1,optimistic,157.272,10706,9719,0.908,2026-03-01T04:10:00.581Z
9.8433,78.4833,10.3667,77.9667,9,0,1,1,optimistic,102.414,7345,6610,0.900,2026-03-01T04:10:00.581Z
9.1667,77.8667,9.8236,77.9894,9,0,1,1,optimistic,79.279,5184,4460,0.860,2026-03-01T04:10:00.581Z
9.8236,77.9894,10.4333,79.3167,9,0,1,1,optimistic,210.274,14310,12395,0.866,2026-03-01T04:10:00.581Z
9.1667,77.8667,11.1333,79.0833,9,0,1,1,optimistic,310.305,18149,14890,0.820,2026-03-01T04:10:00.581Z
9.8236,77.9894,10.3667,77.9667,9,0,1,1,optimistic,72.768,5042,4147,0.822,2026-03-01T04:10:00.581Z
9.8433,78.4833,10.38,79.85,9,0,1,1,optimistic,209.242,15219,14554,0.956,2026-03-01T04:10:00.581Z
9.8236,77.9894,10.05,78.3333,9,0,1,1,optimistic,53.850,4375,3619,0.827,2026-03-01T04:10:00.581Z
10.7719,78.8091,10.805,78.6853,9,0,1,1,pessimistic,18.499,2056,2718,1.322,2026-03-01T04:20:00.790Z
